LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS50M,TS,PS,PRECTOT,QV2M
44.25251,38.83211,2005,12,03,              0.58,    5.89,   11.46,  100.16,   24.83,    7.32
44.25251,38.83211,2005,12,04,              0.93,    3.96,   11.26,  100.24,    0.02,    6.67
44.25251,38.83211,2005,12,05,              0.65,    4.55,   10.92,   99.93,    5.21,    6.86
44.25251,38.83211,2005,12,06,              1.43,    4.51,   10.95,  100.63,    0.12,    6.61
44.25251,38.83211,2005,12,07,              1.14,    4.49,   10.61,  100.54,    0.01,    7.21
44.25251,38.83211,2005,12,08,              1.25,    4.99,   11.04,  100.42,    0.01,    7.45
44.25251,38.83211,2005,12,09,              0.43,    4.57,    9.84,  100.78,    2.52,    6.36
44.25251,38.83211,2005,12,10,              1.20,    5.60,    7.79,  101.48,    0.01,    4.91
44.25251,38.83211,2005,12,11,              0.83,    5.14,    7.06,  101.62,    0.08,    4.56
44.25251,38.83211,2005,12,12,              1.33,    4.09,    6.29,  101.58,    0.05,    3.91
44.25251,38.83211,2005,12,13,              0.88,    4.74,    8.18,  101.19,    0.25,    5.02
44.25251,38.83211,2005,12,14,              1.55,    2.50,    8.12,  100.63,    0.01,    5.09
44.25251,38.83211,2005,12,15,              0.83,    3.37,    8.66,   99.42,    0.26,    6.32
44.25251,38.83211,2005,12,16,              1.05,    4.14,    8.55,   98.90,   15.04,    5.96
44.25251,38.83211,2005,12,17,              0.59,   10.65,    9.69,   98.76,   14.13,    6.26
44.25251,38.83211,2005,12,18,              1.08,   12.83,   11.56,   99.10,    0.56,    6.81
44.25251,38.83211,2005,12,19,              0.49,    8.37,   10.37,   99.33,    5.85,    6.64
44.25251,38.83211,2005,12,20,              0.91,    4.97,    4.76,  100.63,   19.39,    3.79
44.25251,38.83211,2005,12,21,              1.78,    2.12,    2.35,  101.21,    1.38,    3.21
44.25251,38.83211,2005,12,22,              0.56,    3.16,    4.48,  100.81,    3.47,    3.69
44.25251,38.83211,2005,12,23,              0.44,    4.80,    5.86,  100.06,    1.71,    4.37
44.25251,38.83211,2005,12,24,              1.12,    6.09,    4.06,  100.06,    0.39,    3.65
44.25251,38.83211,2005,12,25,              1.47,    3.50,    3.21,  100.23,    1.23,    3.14
44.25251,38.83211,2005,12,26,              1.19,    6.42,    6.59,  100.59,   10.20,    4.52
44.25251,38.83211,2005,12,27,              1.04,    7.67,    7.55,  101.19,    3.21,    4.94
44.25251,38.83211,2005,12,28,              1.43,    7.95,    7.83,  101.23,    0.04,    4.83
44.25251,38.83211,2005,12,29,              1.88,    3.89,    6.69,  101.25,    0.00,    4.83
44.25251,38.83211,2005,12,30,              1.83,    3.56,    6.01,  101.42,    0.00,    4.39
44.25251,38.83211,2005,12,31,              0.70,    7.10,    7.02,  100.65,    9.07,    5.54
44.25251,38.83211,2006,01,01,              1.29,    5.04,    7.08,  101.04,    2.66,    4.91
44.25251,38.83211,2006,01,02,              1.48,    3.49,    6.21,  100.92,    0.23,    4.29
44.25251,38.83211,2006,01,03,              1.50,    4.12,    6.91,  100.91,    0.00,    5.31
44.25251,38.83211,2006,01,04,              1.58,    3.91,    7.45,  101.02,    0.01,    5.59
44.25251,38.83211,2006,01,05,              1.05,    6.28,    6.87,  100.69,    0.11,    4.90
44.25251,38.83211,2006,01,06,              0.15,    4.14,    6.42,  100.24,    7.86,    5.50
44.25251,38.83211,2006,01,07,              0.62,    4.11,    5.55,  100.23,    3.07,    5.00
44.25251,38.83211,2006,01,08,              1.00,    9.58,    3.49,  100.52,    0.30,    3.45
44.25251,38.83211,2006,01,09,              1.38,    7.51,    3.08,  100.73,    0.70,    3.21
44.25251,38.83211,2006,01,10,              0.52,    4.25,    3.72,  100.83,    1.95,    3.68
44.25251,38.83211,2006,01,11,              1.91,    5.67,    3.37,  100.99,    0.01,    3.46
44.25251,38.83211,2006,01,12,              1.94,    5.32,    3.58,  100.89,    0.00,    3.55
44.25251,38.83211,2006,01,13,              1.82,    3.39,    3.83,  100.96,    0.01,    3.71
44.25251,38.83211,2006,01,14,              1.67,    6.09,    3.21,  101.12,    0.01,    3.45
44.25251,38.83211,2006,01,15,              1.20,    7.30,    2.75,  101.25,    0.02,    3.18
44.25251,38.83211,2006,01,16,              0.57,    5.18,    3.55,  100.95,    2.28,    3.61
44.25251,38.83211,2006,01,17,              0.63,    4.55,    2.67,  100.60,    1.46,    3.21
44.25251,38.83211,2006,01,18,              0.61,    3.44,    1.11,  100.49,    2.57,    2.70
44.25251,38.83211,2006,01,19,              0.95,   11.08,    5.41,   99.82,    4.10,    4.35
44.25251,38.83211,2006,01,20,              0.84,    9.99,    2.60,   99.54,   12.29,    3.31
44.25251,38.83211,2006,01,21,              1.50,    6.08,   -0.34,  100.83,    2.49,    2.21
44.25251,38.83211,2006,01,22,              0.12,    7.89,    2.27,  100.38,   11.16,    3.69
44.25251,38.83211,2006,01,23,              1.73,   10.24,   -5.39,  101.11,    2.45,    1.45
44.25251,38.83211,2006,01,24,              1.95,    8.72,   -5.38,  101.74,    0.06,    1.51
44.25251,38.83211,2006,01,25,              1.82,    9.46,   -2.83,  100.73,    0.68,    2.01
44.25251,38.83211,2006,01,26,              0.75,    7.11,   -0.60,   99.85,    2.62,    2.61
44.25251,38.83211,2006,01,27,              0.57,    2.00,    0.65,  100.85,    7.53,    2.86
44.25251,38.83211,2006,01,28,              2.00,    5.11,    1.02,  101.20,    1.77,    2.92
44.25251,38.83211,2006,01,29,              1.49,    5.82,    3.00,  100.90,    2.22,    3.51
44.25251,38.83211,2006,01,30,              0.68,    5.08,    2.51,  100.48,    5.47,    3.48
44.25251,38.83211,2006,01,31,              0.44,    8.64,    4.23,   99.71,   20.99,    4.27
44.25251,38.83211,2006,02,01,              0.67,    4.78,    3.43,  100.02,    6.41,    3.87
44.25251,38.83211,2006,02,02,              0.84,    6.90,    4.05,  100.10,    3.66,    4.42
44.25251,38.83211,2006,02,03,              1.19,    4.90,    4.22,   99.83,    0.53,    4.41
44.25251,38.83211,2006,02,04,              1.15,    4.93,    4.29,  100.13,    0.21,    4.35
44.25251,38.83211,2006,02,05,              0.83,    6.12,    4.50,  100.29,    2.26,    4.71
44.25251,38.83211,2006,02,06,              0.52,    6.72,    1.22,   99.94,   11.11,    3.45
44.25251,38.83211,2006,02,07,              1.40,    7.92,   -1.48,   99.76,   15.88,    2.62
44.25251,38.83211,2006,02,08,              1.06,    3.85,   -0.04,   99.54,    6.89,    3.30
44.25251,38.83211,2006,02,09,              0.50,    4.54,    1.28,   99.06,   11.09,    3.54
44.25251,38.83211,2006,02,10,              0.92,    7.49,    2.96,  100.10,    4.64,    3.95
44.25251,38.83211,2006,02,11,              0.45,    7.80,    4.46,   99.71,   13.31,    4.88
44.25251,38.83211,2006,02,12,              1.03,    5.17,    3.19,   99.98,   14.90,    3.69
44.25251,38.83211,2006,02,13,              3.32,    6.27,    1.27,  100.26,    6.73,    3.02
44.25251,38.83211,2006,02,14,              2.31,    7.66,    0.82,  100.29,    0.10,    2.94
44.25251,38.83211,2006,02,15,              1.74,    7.06,   -0.14,   99.94,    0.56,    2.76
44.25251,38.83211,2006,02,16,              2.53,    6.35,   -0.35,  100.07,    0.73,    2.59
44.25251,38.83211,2006,02,17,              2.36,    5.73,    0.54,  100.41,    0.53,    3.03
44.25251,38.83211,2006,02,18,              0.80,   10.35,    4.47,  100.36,    8.41,    4.38
44.25251,38.83211,2006,02,19,              3.81,    5.00,    5.08,  100.77,    5.53,    4.81
44.25251,38.83211,2006,02,20,              3.57,    4.45,    4.70,  100.80,    0.01,    4.60
44.25251,38.83211,2006,02,21,              4.05,    2.31,    5.36,  100.92,    0.00,    3.60
44.25251,38.83211,2006,02,22,              3.94,    4.07,    4.82,  100.88,    0.00,    4.17
44.25251,38.83211,2006,02,23,              3.18,    4.27,    5.18,  100.71,    0.01,    4.70
44.25251,38.83211,2006,02,24,              2.90,    3.27,    5.74,  100.49,    0.02,    4.86
44.25251,38.83211,2006,02,25,              1.49,    3.52,    6.05,   99.72,    0.17,    5.16
44.25251,38.83211,2006,02,26,              0.60,    5.03,    6.42,   99.69,   18.42,    5.66
44.25251,38.83211,2006,02,27,              0.74,    6.63,    6.42,   99.62,    9.97,    5.72
44.25251,38.83211,2006,02,28,              1.55,    3.61,    6.88,  100.21,    0.76,    5.39
44.25251,38.83211,2006,03,01,              0.62,    7.14,    7.28,   99.32,    1.88,    6.00
44.25251,38.83211,2006,03,02,              1.70,    6.35,    6.34,   99.94,    0.22,    5.31
44.25251,38.83211,2006,03,03,              0.43,    9.26,    6.54,   98.84,    9.01,    5.55
44.25251,38.83211,2006,03,04,              2.63,    8.78,    4.82,  100.23,    0.49,    3.65
44.25251,38.83211,2006,03,05,              2.38,    9.01,    7.32,   99.76,    0.00,    5.24
44.25251,38.83211,2006,03,06,              2.98,    6.75,    8.17,   99.72,    0.00,    6.02
44.25251,38.83211,2006,03,07,              2.87,    7.54,    8.25,   99.11,    0.09,    5.83
44.25251,38.83211,2006,03,08,              2.13,    9.04,    8.43,   98.39,    0.61,    6.40
44.25251,38.83211,2006,03,09,              0.80,    4.13,    4.75,   99.01,    8.39,    4.59
44.25251,38.83211,2006,03,10,              3.49,    4.64,    3.14,  100.55,    0.51,    3.04
44.25251,38.83211,2006,03,11,              3.89,    7.62,    5.38,  100.36,    0.01,    4.20
44.25251,38.83211,2006,03,12,              3.49,    6.35,    8.13,  100.05,    0.00,    5.19
44.25251,38.83211,2006,03,13,              3.16,    4.50,    7.68,   99.66,    0.00,    5.38
44.25251,38.83211,2006,03,14,              3.49,    6.26,   10.05,   99.56,    0.03,    6.18
44.25251,38.83211,2006,03,15,              0.58,    3.38,    7.69,   99.72,    3.11,    6.01
44.25251,38.83211,2006,03,16,              2.07,    3.54,    7.01,  100.49,    1.79,    5.12
44.25251,38.83211,2006,03,17,              3.01,    3.46,    7.25,  100.32,    0.07,    5.29
44.25251,38.83211,2006,03,18,              1.62,    2.30,    6.74,  100.11,    2.39,    5.39
44.25251,38.83211,2006,03,19,              2.15,    3.56,    7.17,   99.67,    1.45,    5.33
44.25251,38.83211,2006,03,20,              2.55,    6.06,    6.61,   99.98,    3.83,    4.85
44.25251,38.83211,2006,03,21,              3.95,    5.49,    7.71,  100.08,    0.08,    5.37
44.25251,38.83211,2006,03,22,              3.80,    4.64,    8.53,  100.24,    0.01,    6.24
44.25251,38.83211,2006,03,23,              2.70,    7.91,    9.86,   99.81,    0.00,    6.14
44.25251,38.83211,2006,03,24,              3.04,    6.68,   10.58,   99.30,    0.20,    6.75
44.25251,38.83211,2006,03,25,              1.90,   10.94,    5.64,  100.01,    1.69,    4.05
44.25251,38.83211,2006,03,26,              0.95,    4.79,    6.64,  100.20,    6.10,    5.11
44.25251,38.83211,2006,03,27,              1.63,    3.84,    7.33,  100.51,    0.51,    5.14
44.25251,38.83211,2006,03,28,              4.57,    1.90,    7.82,  100.37,    0.08,    5.11
44.25251,38.83211,2006,03,29,              5.83,    2.14,    8.15,  100.13,    0.00,    5.52
44.25251,38.83211,2006,03,30,              3.64,    4.55,    9.37,   99.78,    0.07,    5.94
44.25251,38.83211,2006,03,31,              3.31,    5.30,    8.65,  100.28,    5.99,    6.09
44.25251,38.83211,2006,04,01,              4.08,    5.09,    9.03,  100.18,    0.01,    6.29
44.25251,38.83211,2006,04,02,              1.41,    2.04,    8.78,   99.96,    3.54,    6.54
44.25251,38.83211,2006,04,03,              2.83,    4.46,    9.01,   99.86,    1.69,    6.67
44.25251,38.83211,2006,04,04,              1.06,    1.91,    8.89,   99.78,    4.89,    6.39
44.25251,38.83211,2006,04,05,              5.04,    2.94,    9.30,   99.94,    0.23,    6.16
44.25251,38.83211,2006,04,06,              6.02,    2.32,    8.86,  100.37,    0.02,    5.79
44.25251,38.83211,2006,04,07,              1.48,    3.74,    9.61,  100.07,    0.03,    6.21
44.25251,38.83211,2006,04,08,              2.83,    3.81,   10.58,   99.80,    0.02,    6.75
44.25251,38.83211,2006,04,09,              3.09,    3.21,   10.90,  100.00,    0.84,    7.70
44.25251,38.83211,2006,04,10,              2.76,    3.46,   11.27,  100.46,    0.74,    7.84
44.25251,38.83211,2006,04,11,              3.52,    3.51,   11.76,  100.13,    0.44,    8.15
44.25251,38.83211,2006,04,12,              3.96,    5.01,   12.34,   99.55,    0.25,    8.20
44.25251,38.83211,2006,04,13,              4.89,    4.22,   12.25,   99.32,    0.00,    6.99
44.25251,38.83211,2006,04,14,              4.23,    2.53,   11.98,   99.71,    2.02,    7.07
44.25251,38.83211,2006,04,15,              2.51,    3.42,   11.11,  100.12,   18.15,    7.69
44.25251,38.83211,2006,04,16,              6.26,    3.16,   10.15,  100.41,    0.81,    5.87
44.25251,38.83211,2006,04,17,              4.25,    2.61,   10.39,   99.88,    0.04,    5.83
44.25251,38.83211,2006,04,18,              3.12,    3.46,   11.05,   99.88,    0.05,    6.98
44.25251,38.83211,2006,04,19,              4.61,    2.77,   11.59,  100.43,    0.02,    6.71
44.25251,38.83211,2006,04,20,              4.06,    3.34,   12.94,   99.80,    0.86,    7.32
44.25251,38.83211,2006,04,21,              5.32,    4.81,   12.90,   99.80,    0.45,    8.40
44.25251,38.83211,2006,04,22,              1.67,    3.25,   12.32,   99.95,    1.28,    7.79
44.25251,38.83211,2006,04,23,              3.20,    2.09,   13.24,   99.81,    0.45,    8.16
44.25251,38.83211,2006,04,24,              5.25,    6.04,   12.09,   99.84,    0.04,    7.12
44.25251,38.83211,2006,04,25,              4.71,    7.64,    9.40,  100.27,    0.30,    4.85
44.25251,38.83211,2006,04,26,              2.38,    3.83,    8.50,  100.33,    7.30,    5.12
44.25251,38.83211,2006,04,27,              1.31,    6.83,    8.29,  100.14,   17.83,    5.42
44.25251,38.83211,2006,04,28,              6.38,    3.35,    9.21,  100.39,    0.89,    5.30
44.25251,38.83211,2006,04,29,              7.02,    5.27,   10.12,   99.89,    0.00,    5.55
44.25251,38.83211,2006,04,30,              7.27,    6.47,   10.39,   99.96,    0.00,    5.81
44.25251,38.83211,2006,05,01,              6.41,    7.40,   10.49,  100.22,    0.00,    5.93
44.25251,38.83211,2006,05,02,              3.99,    7.26,   10.29,  100.37,    0.15,    6.24
44.25251,38.83211,2006,05,03,              1.03,    4.33,    9.65,  100.48,    4.84,    6.71
44.25251,38.83211,2006,05,04,              2.37,    2.94,   10.33,  100.71,    0.80,    6.57
44.25251,38.83211,2006,05,05,              5.20,    2.17,   11.56,  100.38,    1.79,    7.19
44.25251,38.83211,2006,05,06,              5.18,    2.54,   12.11,  100.39,    1.14,    7.85
44.25251,38.83211,2006,05,07,              3.55,    2.47,   12.74,   99.85,    5.15,    8.56
44.25251,38.83211,2006,05,08,              1.68,    3.85,   11.50,   99.77,    7.73,    7.68
44.25251,38.83211,2006,05,09,              4.09,    4.65,   11.88,   99.91,    0.81,    7.46
44.25251,38.83211,2006,05,10,              6.31,    3.62,   12.42,  100.29,    0.42,    7.14
44.25251,38.83211,2006,05,11,              6.43,    3.80,   13.11,  100.19,    0.04,    7.57
44.25251,38.83211,2006,05,12,              3.96,    2.73,   13.78,  100.30,    0.79,    8.19
44.25251,38.83211,2006,05,13,              6.37,    4.05,   14.09,  100.47,    0.10,    8.11
44.25251,38.83211,2006,05,14,              3.39,    3.16,   13.41,  100.44,    4.10,    8.44
44.25251,38.83211,2006,05,15,              6.59,    2.26,   14.35,  100.51,    1.09,    8.29
44.25251,38.83211,2006,05,16,              7.75,    4.63,   15.59,  100.22,    0.00,    8.80
44.25251,38.83211,2006,05,17,              4.81,    2.91,   16.09,   99.93,    0.30,    9.48
44.25251,38.83211,2006,05,18,              0.72,    3.15,   15.24,  100.04,   30.44,    9.64
44.25251,38.83211,2006,05,19,              6.19,    2.44,   15.63,  100.37,    1.64,    9.50
44.25251,38.83211,2006,05,20,              7.85,    2.29,   16.39,  100.12,    0.00,    9.29
44.25251,38.83211,2006,05,21,              7.11,    1.91,   16.72,  100.00,    0.01,    9.47
44.25251,38.83211,2006,05,22,              5.97,    3.32,   17.02,  100.06,    0.02,    9.89
44.25251,38.83211,2006,05,23,              8.06,    5.22,   18.01,  100.32,    0.01,   10.55
44.25251,38.83211,2006,05,24,              8.21,    3.52,   18.43,  100.44,    0.00,   10.55
44.25251,38.83211,2006,05,25,              7.03,    3.40,   19.09,  100.10,    0.00,   11.15
44.25251,38.83211,2006,05,26,              6.24,    2.76,   19.16,   99.72,    0.01,   11.63
44.25251,38.83211,2006,05,27,              1.12,    2.59,   17.74,   99.96,   19.30,   11.51
44.25251,38.83211,2006,05,28,              2.44,    4.50,   16.21,   99.99,   16.88,    9.70
44.25251,38.83211,2006,05,29,              3.76,    6.32,   16.57,   99.92,    3.99,    9.64
44.25251,38.83211,2006,05,30,              8.16,    2.65,   18.29,   99.60,    0.00,   10.02
44.25251,38.83211,2006,05,31,              7.91,    3.45,   21.03,   99.24,    0.00,   11.59
44.25251,38.83211,2006,06,01,              7.94,    3.15,   20.81,   99.79,    0.00,   12.53
44.25251,38.83211,2006,06,02,              7.70,    3.11,   22.07,   99.83,    0.02,   14.49
44.25251,38.83211,2006,06,03,              7.65,    2.66,   22.53,   99.72,    0.00,   13.33
44.25251,38.83211,2006,06,04,              8.30,    3.10,   23.63,   99.63,    0.00,   13.85
44.25251,38.83211,2006,06,05,              6.66,    2.53,   21.74,   99.90,    0.01,   13.67
44.25251,38.83211,2006,06,06,              5.23,    4.46,   20.22,  100.47,    1.00,   11.20
44.25251,38.83211,2006,06,07,              5.85,    4.75,   20.23,  100.09,    0.41,   11.79
44.25251,38.83211,2006,06,08,              4.74,    4.16,   19.79,   99.73,   11.31,   12.54
