LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,T2M,WS50M,ALLSKY_SFC_SW_DWN
44.25301,38.83041,2005,08,06,    0.00,   13.81,   99.22,   27.77,    1.99,              6.96
44.25301,38.83041,2005,08,07,    0.00,   15.27,   98.81,   29.03,    2.73,              7.53
44.25301,38.83041,2005,08,08,    3.06,   16.02,   99.23,   25.66,    4.43,              5.86
44.25301,38.83041,2005,08,09,    0.00,   14.24,   99.77,   26.83,    4.56,              6.40
44.25301,38.83041,2005,08,10,    1.28,   14.27,   99.67,   26.14,    4.97,              6.32
44.25301,38.83041,2005,08,11,    0.93,   13.30,   99.70,   25.49,    5.53,              6.34
44.25301,38.83041,2005,08,12,    0.00,   10.56,   99.94,   24.83,    4.47,              6.73
44.25301,38.83041,2005,08,13,    0.00,   11.05,  100.10,   25.23,    4.15,              6.76
44.25301,38.83041,2005,08,14,    0.00,   12.33,   99.92,   26.11,    2.77,              6.69
44.25301,38.83041,2005,08,15,    0.00,   13.95,   99.60,   27.17,    2.13,              6.70
44.25301,38.83041,2005,08,16,    0.00,   14.64,   99.51,   28.80,    2.33,              6.54
44.25301,38.83041,2005,08,17,    0.00,   14.74,   99.38,   29.47,    3.10,              6.58
44.25301,38.83041,2005,08,18,    0.02,   15.75,   99.32,   28.25,    2.47,              6.46
44.25301,38.83041,2005,08,19,    0.70,   17.07,   99.53,   26.94,    2.61,              5.99
44.25301,38.83041,2005,08,20,    1.42,   14.03,   99.46,   26.55,    3.98,              5.57
44.25301,38.83041,2005,08,21,    1.85,    9.41,   99.41,   22.99,    9.24,              2.63
44.25301,38.83041,2005,08,22,    0.30,   10.91,   99.70,   23.50,    5.61,              6.32
44.25301,38.83041,2005,08,23,    3.45,   12.75,   99.68,   24.05,    2.91,              5.90
44.25301,38.83041,2005,08,24,    0.00,   12.47,   99.39,   26.10,    2.58,              6.20
44.25301,38.83041,2005,08,25,    0.08,   13.49,   99.46,   26.47,    3.85,              4.80
44.25301,38.83041,2005,08,26,    0.10,   13.05,   99.80,   25.84,    2.52,              4.60
44.25301,38.83041,2005,08,27,    0.06,   13.57,   99.88,   26.25,    2.19,              6.19
44.25301,38.83041,2005,08,28,    0.01,   12.48,   99.89,   24.95,    6.89,              6.27
44.25301,38.83041,2005,08,29,    0.04,   10.94,  100.17,   24.63,    5.45,              6.36
44.25301,38.83041,2005,08,30,    0.30,    9.22,  100.19,   23.63,    6.36,              5.81
44.25301,38.83041,2005,08,31,    0.00,    9.60,  100.03,   24.06,    5.04,              5.91
44.25301,38.83041,2005,09,01,    0.00,    9.55,   99.72,   22.89,    4.06,              5.46
44.25301,38.83041,2005,09,02,    0.00,    7.26,  100.01,   20.87,    6.35,              6.46
44.25301,38.83041,2005,09,03,    0.00,    7.75,  100.07,   20.39,    4.49,              4.90
44.25301,38.83041,2005,09,04,    0.04,    8.12,   99.98,   20.56,    6.68,              5.42
44.25301,38.83041,2005,09,05,    0.00,    7.89,  100.27,   20.11,    6.46,              6.01
44.25301,38.83041,2005,09,06,    0.01,    8.61,  100.61,   20.05,    3.41,              4.45
44.25301,38.83041,2005,09,07,    0.00,    8.61,  100.56,   21.62,    4.11,              5.79
44.25301,38.83041,2005,09,08,    0.04,    9.79,  100.38,   22.55,    3.64,              5.90
44.25301,38.83041,2005,09,09,    0.88,   10.49,  100.14,   22.30,    4.36,              3.95
44.25301,38.83041,2005,09,10,    8.99,   12.34,   99.79,   20.02,    3.82,              3.30
44.25301,38.83041,2005,09,11,   11.19,   12.00,   99.59,   20.52,    3.10,              3.95
44.25301,38.83041,2005,09,12,   28.39,   12.42,   99.76,   20.53,    2.93,              3.76
44.25301,38.83041,2005,09,13,    1.06,   13.08,  100.17,   21.11,    3.76,              3.63
44.25301,38.83041,2005,09,14,    1.84,   12.20,  100.27,   21.82,    1.29,              5.04
44.25301,38.83041,2005,09,15,    0.23,   11.60,   99.78,   21.82,    2.50,              5.02
44.25301,38.83041,2005,09,16,    0.00,   11.91,   99.51,   22.31,    2.79,              4.92
44.25301,38.83041,2005,09,17,    0.06,   12.65,   99.60,   21.78,    2.44,              2.08
44.25301,38.83041,2005,09,18,    0.01,   11.94,  100.07,   22.46,    2.78,              5.14
44.25301,38.83041,2005,09,19,    0.04,   12.23,  100.23,   22.59,    2.29,              4.39
44.25301,38.83041,2005,09,20,    0.11,   12.22,   99.81,   22.88,    3.28,              4.73
44.25301,38.83041,2005,09,21,    0.04,   12.00,   99.70,   22.48,    3.09,              4.80
44.25301,38.83041,2005,09,22,    0.02,   11.97,   99.82,   23.01,    2.17,              4.67
44.25301,38.83041,2005,09,23,    0.01,   11.65,   99.77,   22.52,    3.64,              4.84
44.25301,38.83041,2005,09,24,    0.77,   11.89,   99.76,   21.80,    3.62,              4.47
44.25301,38.83041,2005,09,25,    2.69,   11.94,   99.89,   20.35,    2.29,              1.41
44.25301,38.83041,2005,09,26,    2.82,   10.97,  100.23,   19.97,    2.51,              3.48
44.25301,38.83041,2005,09,27,    0.07,    9.58,  100.29,   19.88,    3.08,              4.74
44.25301,38.83041,2005,09,28,    0.11,   10.43,  100.19,   20.30,    1.67,              4.62
44.25301,38.83041,2005,09,29,    0.55,   11.09,   99.99,   19.34,    1.97,              3.31
44.25301,38.83041,2005,09,30,    0.72,   11.26,  100.02,   19.04,    2.62,              2.33
44.25301,38.83041,2005,10,01,    2.74,   11.77,  100.39,   20.00,    2.08,              2.62
44.25301,38.83041,2005,10,02,    0.01,   11.17,  100.21,   20.36,    2.00,              4.44
44.25301,38.83041,2005,10,03,    0.91,    9.96,   99.94,   20.41,    3.69,              2.24
44.25301,38.83041,2005,10,04,    0.20,    8.27,  100.18,   17.91,   10.47,              4.15
44.25301,38.83041,2005,10,05,    0.38,    7.01,  100.51,   15.43,   10.09,              4.61
44.25301,38.83041,2005,10,06,    4.48,    7.51,  100.53,   15.15,    5.88,              2.84
44.25301,38.83041,2005,10,07,    0.56,    6.46,  100.99,   12.43,    5.94,              1.86
44.25301,38.83041,2005,10,08,    0.40,    7.51,  101.18,   14.48,    6.97,              4.06
44.25301,38.83041,2005,10,09,    0.00,    6.60,  101.01,   14.31,    6.44,              4.12
44.25301,38.83041,2005,10,10,    0.00,    6.73,  101.01,   13.82,    5.21,              3.98
44.25301,38.83041,2005,10,11,    0.03,    7.77,  100.73,   15.48,    3.83,              3.23
44.25301,38.83041,2005,10,12,    0.25,    9.51,  100.41,   16.76,    3.81,              3.23
44.25301,38.83041,2005,10,13,    0.22,    8.96,  100.97,   17.06,    3.50,              3.09
44.25301,38.83041,2005,10,14,    4.76,   10.52,  100.59,   16.73,    4.47,              1.34
44.25301,38.83041,2005,10,15,   30.34,   10.05,  100.24,   16.33,    2.39,              2.58
44.25301,38.83041,2005,10,16,    8.41,    8.70,   99.65,   13.62,    3.46,              1.28
44.25301,38.83041,2005,10,17,   14.05,    8.07,   99.46,   13.11,    5.22,              1.79
44.25301,38.83041,2005,10,18,    3.48,    6.35,  100.28,   12.00,    4.79,              2.01
44.25301,38.83041,2005,10,19,    3.19,    6.51,   99.97,   11.58,    3.75,              2.21
44.25301,38.83041,2005,10,20,    0.48,    6.54,   99.89,   11.12,    6.22,              3.62
44.25301,38.83041,2005,10,21,    1.44,    5.66,  100.77,    8.79,    6.29,              3.17
44.25301,38.83041,2005,10,22,    0.01,    5.23,  101.33,   10.21,    2.67,              3.74
44.25301,38.83041,2005,10,23,    0.00,    6.92,  101.24,   13.05,    5.19,              3.42
44.25301,38.83041,2005,10,24,    0.00,    7.60,  100.72,   14.17,    5.51,              3.50
44.25301,38.83041,2005,10,25,    3.42,    8.20,  100.72,   13.78,    5.12,              1.93
44.25301,38.83041,2005,10,26,    0.00,    5.88,  101.06,   11.26,    4.28,              3.50
44.25301,38.83041,2005,10,27,    5.29,    8.57,  100.17,   13.35,    5.81,              1.12
44.25301,38.83041,2005,10,28,   13.36,    6.98,   99.87,   10.43,    5.30,              1.24
44.25301,38.83041,2005,10,29,    3.28,    5.73,  100.72,    7.19,    7.57,              1.06
44.25301,38.83041,2005,10,30,    5.45,    5.53,  100.62,    7.50,    7.89,              1.34
44.25301,38.83041,2005,10,31,    9.92,    7.42,  100.27,   11.25,    3.60,              0.53
44.25301,38.83041,2005,11,01,   39.57,    6.80,  100.71,    9.94,    2.90,              1.29
44.25301,38.83041,2005,11,02,    0.69,    7.03,  100.55,   10.74,    4.73,              1.87
44.25301,38.83041,2005,11,03,   14.41,    7.02,  100.68,   10.33,    5.16,              0.65
44.25301,38.83041,2005,11,04,    0.11,    7.05,  100.51,   10.65,    5.48,              1.77
44.25301,38.83041,2005,11,05,    0.02,    7.44,  100.10,   12.10,    5.27,              2.02
44.25301,38.83041,2005,11,06,    1.50,    7.16,  100.59,   10.98,    4.12,              1.50
44.25301,38.83041,2005,11,07,    2.53,    7.13,  100.85,   10.27,    3.37,              1.79
44.25301,38.83041,2005,11,08,    0.02,    6.07,  100.92,    8.82,    8.26,              2.66
44.25301,38.83041,2005,11,09,    0.01,    5.79,  101.33,    8.73,    6.92,              2.80
44.25301,38.83041,2005,11,10,    0.02,    5.87,  101.36,    8.68,    4.74,              2.63
44.25301,38.83041,2005,11,11,    0.02,    5.14,  101.00,    6.45,    7.47,              2.42
44.25301,38.83041,2005,11,12,    1.49,    5.93,  100.90,    8.23,    3.67,              1.51
44.25301,38.83041,2005,11,13,    0.46,    5.48,  101.20,    8.89,    4.11,              2.37
44.25301,38.83041,2005,11,14,    0.00,    5.12,  101.07,    8.18,    4.09,              2.51
44.25301,38.83041,2005,11,15,    0.01,    6.11,  100.71,   10.23,    2.76,              2.37
44.25301,38.83041,2005,11,16,    7.68,    6.69,  100.31,    9.55,    3.86,              1.19
44.25301,38.83041,2005,11,17,    0.05,    7.78,   99.93,   12.89,    7.30,              1.58
44.25301,38.83041,2005,11,18,    0.13,    7.69,   99.77,   13.35,    7.17,              1.02
44.25301,38.83041,2005,11,19,    1.08,    8.62,   99.91,   13.04,    6.11,              0.46
44.25301,38.83041,2005,11,20,    0.96,    8.33,   99.37,   12.92,    6.56,              0.28
44.25301,38.83041,2005,11,21,   29.23,    6.34,   99.52,    8.30,    3.94,              0.14
44.25301,38.83041,2005,11,22,    7.65,    4.47,  100.95,    4.67,    6.33,              0.73
44.25301,38.83041,2005,11,23,    0.06,    3.80,  101.99,    3.97,    4.02,              2.14
44.25301,38.83041,2005,11,24,    0.02,    3.46,  101.43,    4.61,    4.43,              1.74
44.25301,38.83041,2005,11,25,    0.08,    5.98,  100.33,   10.53,    6.99,              1.25
44.25301,38.83041,2005,11,26,    7.26,    7.89,  100.60,   11.98,    5.05,              1.02
44.25301,38.83041,2005,11,27,    0.27,    8.11,  100.45,   12.44,    5.59,              0.44
44.25301,38.83041,2005,11,28,    0.02,    8.85,  100.07,   14.21,    6.80,              1.96
44.25301,38.83041,2005,11,29,    1.26,    8.50,   99.85,   12.67,    4.67,              0.50
44.25301,38.83041,2005,11,30,    1.97,    6.47,  100.69,    9.10,    4.01,              2.02
44.25301,38.83041,2005,12,01,    0.02,    6.88,  100.50,    9.81,    4.37,              0.86
44.25301,38.83041,2005,12,02,    3.60,    8.11,  100.09,   11.90,    6.71,              0.49
44.25301,38.83041,2005,12,03,   24.83,    7.32,  100.16,   10.90,    5.89,              0.58
44.25301,38.83041,2005,12,04,    0.02,    6.67,  100.24,   10.54,    3.96,              0.93
44.25301,38.83041,2005,12,05,    5.21,    6.86,   99.93,    9.81,    4.55,              0.65
44.25301,38.83041,2005,12,06,    0.12,    6.61,  100.63,   10.25,    4.51,              1.43
44.25301,38.83041,2005,12,07,    0.01,    7.21,  100.54,   11.05,    4.49,              1.14
44.25301,38.83041,2005,12,08,    0.01,    7.45,  100.42,   10.95,    4.99,              1.25
44.25301,38.83041,2005,12,09,    2.52,    6.36,  100.78,    9.36,    4.57,              0.43
44.25301,38.83041,2005,12,10,    0.01,    4.91,  101.48,    6.36,    5.60,              1.20
44.25301,38.83041,2005,12,11,    0.08,    4.56,  101.62,    4.09,    5.14,              0.83
44.25301,38.83041,2005,12,12,    0.05,    3.91,  101.58,    3.26,    4.09,              1.33
44.25301,38.83041,2005,12,13,    0.25,    5.02,  101.19,    6.74,    4.74,              0.88
44.25301,38.83041,2005,12,14,    0.01,    5.09,  100.63,    7.57,    2.50,              1.55
44.25301,38.83041,2005,12,15,    0.26,    6.32,   99.42,    9.11,    3.37,              0.83
44.25301,38.83041,2005,12,16,   15.04,    5.96,   98.90,    6.88,    4.14,              1.05
44.25301,38.83041,2005,12,17,   14.13,    6.26,   98.76,    9.06,   10.65,              0.59
44.25301,38.83041,2005,12,18,    0.56,    6.81,   99.10,   12.20,   12.83,              1.08
44.25301,38.83041,2005,12,19,    5.85,    6.64,   99.33,   10.03,    8.37,              0.49
44.25301,38.83041,2005,12,20,   19.39,    3.79,  100.63,    1.47,    4.97,              0.91
44.25301,38.83041,2005,12,21,    1.38,    3.21,  101.21,    0.93,    2.12,              1.78
44.25301,38.83041,2005,12,22,    3.47,    3.69,  100.81,    2.96,    3.16,              0.56
44.25301,38.83041,2005,12,23,    1.71,    4.37,  100.06,    3.39,    4.80,              0.44
44.25301,38.83041,2005,12,24,    0.39,    3.65,  100.06,    0.31,    6.09,              1.12
44.25301,38.83041,2005,12,25,    1.23,    3.14,  100.23,   -0.27,    3.50,              1.47
44.25301,38.83041,2005,12,26,   10.20,    4.52,  100.59,    4.76,    6.42,              1.19
44.25301,38.83041,2005,12,27,    3.21,    4.94,  101.19,    6.37,    7.67,              1.04
44.25301,38.83041,2005,12,28,    0.04,    4.83,  101.23,    7.61,    7.95,              1.43
44.25301,38.83041,2005,12,29,    0.00,    4.83,  101.25,    8.06,    3.89,              1.88
44.25301,38.83041,2005,12,30,    0.00,    4.39,  101.42,    7.96,    3.56,              1.83
44.25301,38.83041,2005,12,31,    9.07,    5.54,  100.65,    7.29,    7.10,              0.70
44.25301,38.83041,2006,01,01,    2.66,    4.91,  101.04,    6.10,    5.04,              1.29
44.25301,38.83041,2006,01,02,    0.23,    4.29,  100.92,    5.46,    3.49,              1.48
44.25301,38.83041,2006,01,03,    0.00,    5.31,  100.91,    6.98,    4.12,              1.50
44.25301,38.83041,2006,01,04,    0.01,    5.59,  101.02,    8.25,    3.91,              1.58
44.25301,38.83041,2006,01,05,    0.11,    4.90,  100.69,    6.37,    6.28,              1.05
44.25301,38.83041,2006,01,06,    7.86,    5.50,  100.24,    5.89,    4.14,              0.15
44.25301,38.83041,2006,01,07,    3.07,    5.00,  100.23,    4.41,    4.11,              0.62
44.25301,38.83041,2006,01,08,    0.30,    3.45,  100.52,    0.05,    9.58,              1.00
44.25301,38.83041,2006,01,09,    0.70,    3.21,  100.73,   -0.34,    7.51,              1.38
44.25301,38.83041,2006,01,10,    1.95,    3.68,  100.83,    0.86,    4.25,              0.52
44.25301,38.83041,2006,01,11,    0.01,    3.46,  100.99,    0.63,    5.67,              1.91
44.25301,38.83041,2006,01,12,    0.00,    3.55,  100.89,    1.66,    5.32,              1.94
44.25301,38.83041,2006,01,13,    0.01,    3.71,  100.96,    2.12,    3.39,              1.82
44.25301,38.83041,2006,01,14,    0.01,    3.45,  101.12,    0.74,    6.09,              1.67
44.25301,38.83041,2006,01,15,    0.02,    3.18,  101.25,   -0.81,    7.30,              1.20
44.25301,38.83041,2006,01,16,    2.28,    3.61,  100.95,    1.05,    5.18,              0.57
44.25301,38.83041,2006,01,17,    1.46,    3.21,  100.60,   -0.10,    4.55,              0.63
44.25301,38.83041,2006,01,18,    2.57,    2.70,  100.49,   -2.06,    3.44,              0.61
44.25301,38.83041,2006,01,19,    4.10,    4.35,   99.82,    4.46,   11.08,              0.95
44.25301,38.83041,2006,01,20,   12.29,    3.31,   99.54,   -1.13,    9.99,              0.84
44.25301,38.83041,2006,01,21,    2.49,    2.21,  100.83,   -5.35,    6.08,              1.50
44.25301,38.83041,2006,01,22,   11.16,    3.69,  100.38,   -0.45,    7.89,              0.12
44.25301,38.83041,2006,01,23,    2.45,    1.45,  101.11,  -13.96,   10.24,              1.73
44.25301,38.83041,2006,01,24,    0.06,    1.51,  101.74,  -12.93,    8.72,              1.95
44.25301,38.83041,2006,01,25,    0.68,    2.01,  100.73,   -8.41,    9.46,              1.82
44.25301,38.83041,2006,01,26,    2.62,    2.61,   99.85,   -4.86,    7.11,              0.75
44.25301,38.83041,2006,01,27,    7.53,    2.86,  100.85,   -2.92,    2.00,              0.57
44.25301,38.83041,2006,01,28,    1.77,    2.92,  101.20,   -2.09,    5.11,              2.00
44.25301,38.83041,2006,01,29,    2.22,    3.51,  100.90,    0.71,    5.82,              1.49
44.25301,38.83041,2006,01,30,    5.47,    3.48,  100.48,    0.05,    5.08,              0.68
44.25301,38.83041,2006,01,31,   20.99,    4.27,   99.71,    2.34,    8.64,              0.44
44.25301,38.83041,2006,02,01,    6.41,    3.87,  100.02,    1.29,    4.78,              0.67
44.25301,38.83041,2006,02,02,    3.66,    4.42,  100.10,    3.18,    6.90,              0.84
44.25301,38.83041,2006,02,03,    0.53,    4.41,   99.83,    3.59,    4.90,              1.19
44.25301,38.83041,2006,02,04,    0.21,    4.35,  100.13,    3.69,    4.93,              1.15
44.25301,38.83041,2006,02,05,    2.26,    4.71,  100.29,    3.62,    6.12,              0.83
44.25301,38.83041,2006,02,06,   11.11,    3.45,   99.94,   -0.60,    6.72,              0.52
44.25301,38.83041,2006,02,07,   15.88,    2.62,   99.76,   -5.33,    7.92,              1.40
44.25301,38.83041,2006,02,08,    6.89,    3.30,   99.54,   -1.91,    3.85,              1.06
44.25301,38.83041,2006,02,09,   11.09,    3.54,   99.06,   -0.63,    4.54,              0.50
